point_of_sale_id,client_id,super_catalog_id,descripción_x,order_id,order_date,droguería,unidades_pedidas,precio_minimo,valor_vendedor,geo_zone,vendor_id,descripción_y,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
1102,492,7501108715528,ERANZ,362652,2025-10-22 00:41:35,11,1.0,2519.1,2519.1,Querétaro,1156,ERANZ 28 TABS 10MG,México,2139.3,0.0,2139.3,2139.3,,2139.3
1102,492,7501314703623,DIMEGAN D,355195,2025-10-07 04:25:39,11,4.0,566.48,2265.92,Querétaro,1156,DIMEGAN D 20 CAPS 5MG/20MG,México,531.3,0.0,531.3,2125.2,,2125.2
1102,492,7501390913107,MINOPAC,366887,2025-10-29 23:50:17,11,2.0,1031.8,2063.6,Querétaro,1156,MINOPAC 30 TABS 100MG*A*,México,963.2,0.0,963.2,1926.4,,1926.4
1102,492,7501033955969,SAMYR,366887,2025-10-29 23:50:17,11,1.0,2013.51,2013.51,Querétaro,1156,SAMYR 40 COMPR 500MG,México,1924.96,0.0,1924.96,1924.96,,1924.96
1102,492,3594450170064,ELATEC MPFF,366342,2025-10-29 03:13:45,11,2.0,1103.68,2207.36,Querétaro,1156,ELATEC MPFF SUSP 30 SOB 1000MG,México,895.84,0.0,895.84,1791.68,,1791.68
3094,1985,7503003746508,EBIXA 10MG TAB C/56 (MEMANTINA),369182,2025-11-04 01:36:05,11,1.0,1856.07,1856.07,Querétaro,1156,EBIXA 56 TABS 10MG,México,1764.6,0.0,1764.6,1764.6,,1764.6
1102,492,7501109929351,INVOKANA DUO,355172,2025-10-07 03:37:41,11,1.0,1790.02,1790.02,Querétaro,1156,INVOKANA DUO 150/850 MG 60 TAB,México,1704.81,0.0,1704.81,1704.81,,1704.81
1102,492,7506205804847,FORMULA ESPECIALIZADA NUTRAMIGEN 0 A 12 MESES 357 G,363840,2025-10-23 21:39:15,11,3.0,607.68,1823.04,Querétaro,1156,LECHE ENFAMIL NUTRIMIG LGG357G,México,517.3,0.0,517.3,1551.8999999999999,,1551.8999999999999
1102,492,7506358100001,INNOVAIR,366887,2025-10-29 23:50:17,11,2.0,748.8,1497.6,Querétaro,1762,INNOVAIR 1.724/0.103MG (R) - AER - 1,México,680.0,0.0,680.0,1360.0,,1360.0
1102,492,7501092777212,ALEVIAN DUO,366887,2025-10-29 23:50:17,11,2.0,691.93,1383.86,Querétaro,1156,ALEVIAN DUO 32 CAPS 100MG,México,665.34,0.0,665.34,1330.68,,1330.68
1102,492,7501033920363,FENABBOTT,366887,2025-10-29 23:50:17,11,3.0,445.05,1335.15,Querétaro,1156,FENABBOTT 40 TABS 100MG*G2*,México,436.32,0.0,436.32,1308.96,,1308.96
1102,492,7502241941324,HYZAAR,359149,2025-10-15 04:59:04,11,1.0,1346.47,1346.47,Querétaro,1156,HYZAAR 30 COMP 50MG/12.5MG 2X1,México,1283.08,0.0,1283.08,1283.08,,1283.08
2425,1380,3701217201415,UTROGESTAN DUO PACK 2X1 200MG,368526,2025-11-02 22:24:53,11,1.0,1303.03,1303.03,Querétaro,1156,UTROGESTAN DUO PACK C/14 - 200,México,1114.09,0.0,1114.09,1114.09,1.0,1114.09
1102,492,3594451400412,PROCORALAN,359525,2025-10-15 21:28:51,11,1.0,1199.02,1199.02,Querétaro,1156,PROCORALAN 56 COMP 7.5MG,México,1090.01,0.0,1090.01,1090.01,,1090.01
1102,492,7501314703685,JARSIX,355195,2025-10-07 04:25:39,11,3.0,391.52,1174.56,Querétaro,1156,JARSIX 100/5MG 100ML FCO 60ML,México,358.8,0.0,358.8,1076.4,,1076.4
1102,492,736085418149,BETALAST OF,366887,2025-10-29 23:50:17,11,2.0,613.11,1226.22,Querétaro,1153,BETALAST OF 15 MG SOL GTS 5 ML,México,520.0,0.0,520.0,1040.0,,1040.0
1102,492,7501314701360,BIOMICS,362640,2025-10-22 00:19:40,11,1.0,1102.71,1102.71,Querétaro,1156,BIOMICS SUSP 100ML*A,México,1035.0,0.0,1035.0,1035.0,,1035.0
1102,492,7501201400352,LUMIGAN GOTAS,362667,2025-10-22 01:14:21,11,1.0,1051.9,1051.9,Querétaro,1156,LUMIGAN  SOL 3 ML,México,1029.49,0.0,1029.49,1029.49,,1029.49
1102,492,7501101611148,GLIMETAL LEX,355172,2025-10-07 03:37:41,11,1.0,1039.12,1039.12,Querétaro,1156,GLIMETAL LEX 30 TABS 2/850MG,México,999.44,0.0,999.44,999.44,,999.44
1102,492,7501287631206,VIBRAMICINA,369261,2025-11-04 04:06:23,11,3.0,468.88,1406.64,Querétaro,1153,VIBRAMICINA 100 MG 10 CAP,México,319.0,0.0,319.0,957.0,,957.0
2425,1380,7502247376885,HIPEBE 60 MG CAPSULAS 0.4 MG,368526,2025-11-02 22:24:53,10273,10.0,123.36,1233.6,Querétaro,1309,HIPEBE Capsulas - c/60,México,92.19,0.0,92.19,921.9,,921.9
1102,492,7501125155659,LIBONIDE,359479,2025-10-15 19:52:55,11,3.0,310.57,931.71,Querétaro,1156,LIBONIDE SOL NEBUL 0.500MG/2ML,México,305.83,0.0,305.83,917.49,,917.49
1102,492,7501384503192,PONTIRIDE,366887,2025-10-29 23:50:17,11,2.0,467.67,935.34,Querétaro,1156,PONTIRIDE 20 TABS 200MG*G3*,México,449.68,0.0,449.68,899.36,,899.36
1102,492,7501298219981,FLORATIL,354493,2025-10-06 03:03:43,11,3.0,300.45,901.35,Querétaro,1156,FLORATIL 12 CAPS 250 MG,México,294.71,0.0,294.71,884.1299999999999,,884.1299999999999
1102,492,7501088507878,GABIROL,359547,2025-10-15 22:06:21,20,3.0,317.71,953.13,Querétaro,1156,GABIROL SOL. C/120 ML,México,292.17,0.0,292.17,876.51,,876.51
1102,492,7501033957505,CREON,359547,2025-10-15 22:06:21,10479,2.0,563.53,1127.06,Querétaro,1762,CADP 05-2026 CREON 150MG CAP C/50 *ABB*,México,434.9188,0.0,434.9188,869.8376,,869.8376
1102,492,7502209850828,INDOCID,366887,2025-10-29 23:50:17,11,2.0,412.46,824.92,Querétaro,1156,INDOCID 15 SUPS,México,389.17,0.0,389.17,778.34,,778.34
1102,492,7501298269009,NOVOTIRAL TAB. 20/100 MCG. C/50,366887,2025-10-29 23:50:17,11,2.0,729.98,1459.96,Querétaro,1153,NOVOTIRAL 100MCG/20MCG C/50 TABS,México,339.0,0.0,339.0,678.0,,678.0
1102,492,7501390913374,ITALDERMOL G,359474,2025-10-15 19:44:06,11,2.0,351.05,702.1,Querétaro,1156,ITALDERMOL G 10 GR,México,334.6,0.0,334.6,669.2,,669.2
1102,492,7501300450333,FOSSIN,354493,2025-10-06 03:03:43,11,1.0,676.88,676.88,Querétaro,1156,FOSSIN 30 CAPS 500 MG *A,México,614.38,0.0,614.38,614.38,,614.38
1102,492,7501258210263,CALNEREN,359525,2025-10-15 21:28:51,11,1.0,918.12,918.12,Querétaro,1156,CALNEREN 30 TABS 300/100/0.20M,México,608.89,0.0,608.89,608.89,,608.89
1102,492,7502003560497,TETRALISAL,366358,2025-10-29 03:33:05,11,1.0,604.0,604.0,Querétaro,1156,TETRALISAL 32 CAPS 150MG*A,México,603.06,0.0,603.06,603.06,,603.06
1422,492,736085409598,SOPHIXIN DX UNGENA,359126,2025-10-15 04:12:22,11,1.0,592.47,592.47,Querétaro,1156,SOPHIXIN DX UNGENA 3.5 GR,México,588.59,0.0,588.59,588.59,,588.59
1102,492,7501559603849,DUTAMID,362652,2025-10-22 00:41:35,11,1.0,591.95,591.95,Querétaro,1156,DUTAMID 30 CAPS 0.5/0.4 MG,México,578.56,0.0,578.56,578.56,,578.56
2425,1380,7502216803817,OMEPRAZOL,368526,2025-11-02 22:24:53,20,10.0,118.89,1188.9,Querétaro,1309,OMEPRAZOL AVIVIA Capsulas - c/120,México,56.57,0.0,56.57,565.7,,565.7
2343,1380,7501070615123,PRANOSINE 20 COMPRIMIDOS 500 MG,355489,2025-10-07 18:58:31,10273,1.0,556.8,556.8,Querétaro,1156,PRANOSINE 20 TABS 500MG,México,543.18,0.0,543.18,543.18,1.0,543.18
1422,492,7502216934566,LOMETOPAN,362689,2025-10-22 02:02:43,11,1.0,518.09,518.09,Querétaro,1156,LOMETOPAN SPRAY 140 DOSIS 50MC,México,498.43,0.0,498.43,498.43,,498.43
1422,492,7501109910984,SIBELIUM,354530,2025-10-06 04:23:04,11,1.0,886.89,886.89,Querétaro,1153,SIBELIUM 5 MG CAJA C/40 TABLETAS,México,498.0,0.0,498.0,498.0,,498.0
1102,492,7501088509124,XUZAL GOTAS,362677,2025-10-22 01:27:26,11,2.0,255.26,510.52,Querétaro,1156,XUZAL GOTAS 20ML,México,245.12,0.0,245.12,490.24,,490.24
1102,492,7501298234700,EUTIROX,366887,2025-10-29 23:50:17,11,2.0,431.21,862.42,Querétaro,1153,EUTIROX 75 MCG  C/50 TABS,México,235.0,0.0,235.0,470.0,,470.0
1102,492,7501124815851,EXFORGE HCT,366887,2025-10-29 23:50:17,11,1.0,1637.75,1637.75,Querétaro,1153,EXFORGE HCT 5MG/160/MG/12.5 MG TABS C/28,México,465.0,0.0,465.0,465.0,,465.0
1102,492,7502253073501,PENTREXYL,366887,2025-10-29 23:50:17,11,2.0,402.59,805.18,Querétaro,1164,PENTREXYL 500MG CAP C/28,México,231.7647,0.0,231.7647,463.5294,,463.5294
1102,492,7501050612555,ALGITRIN,366887,2025-10-29 23:50:17,11,3.0,182.34,547.02,Querétaro,1156,ALGITRIN 12 TABS 325MG/200MG,México,154.44,0.0,154.44,463.32,,463.32
1102,492,7501088509056,ZYXEM,359525,2025-10-15 21:28:51,11,2.0,233.83,467.66,Querétaro,1156,ZYXEM 5MG SOLUCION 20ML,México,230.04,0.0,230.04,460.08,,460.08
1422,492,7501328977980,CORDARONE,354524,2025-10-06 04:06:25,11,1.0,480.5,480.5,Querétaro,1156,CORDARONE 20 TABS 200MG,México,449.34,0.0,449.34,449.34,,449.34
1102,492,7501086310418,DALVEAR,362652,2025-10-22 00:41:35,11,2.0,252.99,505.98,Querétaro,1612,DALVEAR AD 30MG JBE 200ML,México,223.788,0.0417,223.881319596,447.762639192,,447.762639192
1102,492,7501070903688,LIBERTRIM SII,362667,2025-10-22 01:14:21,11,1.0,441.19,441.19,Querétaro,1156,LIBERTRIM SII 20 COMP 100MG,México,431.64,0.0,431.64,431.64,,431.64
1102,492,7501258214285,TRADERMA,369261,2025-11-04 04:06:23,11,1.0,451.99,451.99,Querétaro,1156,TRADERMA AL 0.01% C/TUBO 10GR,México,422.88,0.0,422.88,422.88,,422.88
2343,1380,7501065095985,CENTRUM PERFORMANCE 1 FCO 100 COMPRIMIDOS,365001,2025-10-27 02:18:24,12,1.0,435.06,435.06,Querétaro,1156,CENTRUM PERFORMANCE 100 TABS,México,422.72,0.0,422.72,422.72,1.0,422.72
1102,492,7501089804327,RECOVERON-NC,359510,2025-10-15 21:07:45,11,1.0,449.87,449.87,Querétaro,1156,RECOVERON NC CREMA 40GR,México,420.44,0.0,420.44,420.44,,420.44
1102,492,7501871730766,LOMEXIN,359525,2025-10-15 21:28:51,11,1.0,416.52,416.52,Querétaro,1156,LOMEXIN CREMA TUBO CON 30GR,México,398.97,0.0,398.97,398.97,,398.97
1102,492,3499320001342,NUTRACORT,366352,2025-10-29 03:24:47,11,1.0,398.8,398.8,Querétaro,1156,NUTRACORT CREMA 1% 60GR,México,393.39,0.0,393.39,393.39,,393.39
2343,1380,7501300408556,DORIXINA RELAX 20 COMPRIMIDOS 125/5MG,354461,2025-10-06 01:22:07,10269,1.0,449.3,449.3,Querétaro,1612,DORIXINA RELAX C/20,México,384.0,0.0417,384.160128,384.160128,,384.160128
1102,492,7501109901067,IMODIUM,359149,2025-10-15 04:59:04,11,2.0,197.0,394.0,Querétaro,1164,IMODIUM 12 GRAG 2MG,México,191.9529,0.0,191.9529,383.9058,,383.9058
1102,492,7501070612856,CLAVULIN 12H,359147,2025-10-15 04:55:48,11,1.0,436.62,436.62,Querétaro,1156,CLAVULIN 12H SUSP 600MG 50ML*A,México,379.89,0.0,379.89,379.89,,379.89
1102,492,7501314701766,FOSFOCIL,369254,2025-11-04 03:49:44,11,1.0,435.13,435.13,Querétaro,1156,FOSFOCIL 12 CAPS 500MG*A,México,378.82,0.0,378.82,378.82,,378.82
1102,492,3664798025705,SINUBERASE,359510,2025-10-15 21:07:45,11,1.0,415.91,415.91,Querétaro,1762,SINUBERASE COLITIS 4BILLONES UFC/5ML  AMP ING C/20 *SFI*,México,370.5413,0.0,370.5413,370.5413,,370.5413
1102,492,7501070903350,LIBERTRIM SDP,359479,2025-10-15 19:52:55,11,1.0,371.21,371.21,Querétaro,1156,LIBERTRIM SDP SUSP 30ML,México,368.51,0.0,368.51,368.51,,368.51
1102,492,7501298234908,EUTIROX,354493,2025-10-06 03:03:43,11,2.0,301.23,602.46,Querétaro,1153,EUTIROX 50 MCG C/50 TABS,México,178.0,0.0,178.0,356.0,,356.0
1102,492,7501298204970,DABEX,355172,2025-10-07 03:37:41,11,1.0,518.56,518.56,Querétaro,1156,DABEX 30 TABS 1000MG,México,352.37,0.0,352.37,352.37,,352.37
1102,492,7501258212687,DERMALIVE,359147,2025-10-15 04:55:48,11,1.0,367.1,367.1,Querétaro,1156,DERMALIVE CREMA DESO 0.05% 30G,México,346.03,0.0,346.03,346.03,,346.03
1102,492,7501299307694,SELTAFERON,359510,2025-10-15 21:07:45,11,1.0,362.45,362.45,Querétaro,1612,SELTAFERON 75MG CAP. C/10,México,345.768,0.0417,345.912185256,345.912185256,,345.912185256
2425,1380,7502009747731,"Clamoxin, Tabs 500-125mg c/16",361243,2025-10-19 22:35:35,224,6.0,56.83,340.98,Querétaro,1309,CLAMOXIN 500/125MG Tabletas - c/16,México,56.72,0.0,56.72,340.32,,340.32
1102,492,7501871720668,TAFIROL-AC,366358,2025-10-29 03:33:05,11,1.0,339.78,339.78,Querétaro,1156,TAFIROL AC 15 TABS 500/50MG,México,339.02,0.0,339.02,339.02,,339.02
2425,1380,7501349029729,TELMIS/HIDRO,361243,2025-10-19 22:35:35,10273,10.0,40.18,401.8,Querétaro,1309,"TELMISARTAN, HIDROCLOROTIAZIDA 80/12.5MG  AMSA Tabletas - c/14",México,33.33,0.0,33.33,333.29999999999995,,333.29999999999995
1102,492,7501293201936,HISTOFIL,359149,2025-10-15 04:59:04,11,1.0,329.07,329.07,Querétaro,1156,HISTOFIL 60 TABS 4000UI,México,319.84,0.0,319.84,319.84,,319.84
2436,1380,7502213042882,FHISFLUNAL,367013,2025-10-30 04:44:54,24,2.0,159.68,319.36,Querétaro,1358,FHISFLUNAL AEROSOL C/120 DOSIS 5MCG.,México,157.11,0.0455,157.18148505000002,314.36297010000004,,314.36297010000004
1102,492,7501089804358,NEBAPOL UNG,359479,2025-10-15 19:52:55,11,1.0,333.1,333.1,Querétaro,1156,NEBAPOL UNG  TUBO 30G,México,314.25,0.0,314.25,314.25,,314.25
1102,492,7501314704644,DURATER,355172,2025-10-07 03:37:41,11,1.0,334.84,334.84,Querétaro,1156,DURATER 10 COMPR 40MG,México,312.36,0.0,312.36,312.36,,312.36
2343,1380,7502216790810,ULTRADRAE 30 COMPRIMIDOS 150/150/100 MG,368575,2025-11-03 02:20:21,20,3.0,186.9,560.7,Querétaro,1150,ULTRADRAE 30 CAPS 150/150/100 MG,México,102.08,-0.05,102.02896,306.08688,,306.08688
1422,492,7501125125362,FLEBOTEK (E.P.V.),354524,2025-10-06 04:06:25,42,20.0,16.28,325.6,Querétaro,1309,FLEBOTEK SIN AGUJA Pieza - 1 Pieza,México,14.67,0.0,14.67,293.4,,293.4
1102,492,7502227426449,NESAJAR,362667,2025-10-22 01:14:21,42,3.0,94.44,283.32,Querétaro,1309,NESAJAR Capsulas - c/16,México,94.32,0.0,94.32,282.96,,282.96
1422,492,7501300408969,DIMEFOR,366264,2025-10-29 00:41:10,11,1.0,303.13,303.13,Querétaro,1156,DIMEFOR 30 TABS 850MG,México,279.38,0.0,279.38,279.38,,279.38
1422,492,5702191029291,FUCIDIN,359124,2025-10-15 04:06:22,11,1.0,300.34,300.34,Querétaro,1156,FUCIDIN UNG 15G,México,275.31,0.0,275.31,275.31,,275.31
1422,492,8904091183517,BRACITOR GEL,366264,2025-10-29 00:41:10,11,1.0,279.65,279.65,Querétaro,1156,BRACITOR GEL 15 GR 0.01%,México,269.04,0.0,269.04,269.04,,269.04
2425,1380,7501385490521,AMOXICILINA 12 COMPRIMIDOS 500 MG,354439,2025-10-05 23:31:10,55,10.0,27.11,271.1,Querétaro,1309,AMOXICILINA HORMONA Capsulas - c/12,México,26.74,0.0,26.74,267.4,,267.4
1102,492,20800790222,METAMUCIL 1 POLVO SABOR NATURAL,362667,2025-10-22 01:14:21,11,1.0,282.0,282.0,Querétaro,1156,METAMUCIL NAT 210GR,México,267.33,0.0,267.33,267.33,,267.33
2434,1380,7501249600936,MOREBON D3 5000 UI 30 COMPRIMIDOS,369031,2025-11-03 21:59:19,11,2.0,141.81,283.62,Querétaro,1156,"MOREBON 5,000 UI 30 TABS",México,133.36,0.0,133.36,266.72,1.0,266.72
1102,492,7501298206455,DABEX XR,355172,2025-10-07 03:37:41,11,1.0,399.2,399.2,Querétaro,1153,DABEX XR 500 MG C/ 30 TABS,México,265.0,0.0,265.0,265.0,,265.0
2425,1380,780083140960,BROSOLAN 1 SOLUCION 300MG/120 ML,364950,2025-10-26 22:14:25,20,10.0,31.2,312.0,Querétaro,1309,BROSOLAN Solucion - 120 ml,México,24.69,0.0,24.69,246.9,,246.9
1102,492,7501070901080,LIBERAN,362667,2025-10-22 01:14:21,11,1.0,245.15,245.15,Querétaro,1156,LIBERAN 60 COMPR,México,244.56,0.0,244.56,244.56,,244.56
1478,782,7501075723403,IYALIB,355715,2025-10-08 00:03:49,11,2.0,120.99,241.98,Querétaro,1358,IYALIB C/28 TABS. 90 MG.,México,118.73,0.0455,118.78402215,237.5680443,,237.5680443
1102,492,7506442700407,ARIPIPRAZOL,362640,2025-10-22 00:19:40,11,1.0,256.44,256.44,Querétaro,1309,ARIPIPRAZOL CAMBER Tabletas - c/20,México,237.32,0.0,237.32,237.32,,237.32
1102,492,7501123013302,BEDOYECTA TRI,355195,2025-10-07 04:25:39,11,1.0,445.13,445.13,Querétaro,1309,BEDOYECTA-TRI Solucion Inyectable - c/5,México,234.35,0.0,234.35,234.35,,234.35
1102,492,7501072340092,FLAGYL,354493,2025-10-06 03:03:43,11,1.0,271.95,271.95,Querétaro,1156,FLAGYL 30 COMPR 500 MG,México,234.24,0.0,234.24,234.24,,234.24
2436,1380,7502223111202,PHARMACAINE,363319,2025-10-23 00:30:48,10269,2.0,135.79,271.58,Querétaro,1309,PHARMACAINE 10% Solucion Spray - 115 ml,México,114.36,0.0,114.36,228.72,,228.72
1102,492,7501070613068,ANDANTOL TUBO JALEA,362640,2025-10-22 00:19:40,11,1.0,236.07,236.07,Querétaro,1156,ANDANTOL JALEA 40G,México,224.48,0.0,224.48,224.48,,224.48
1102,492,7501125155642,LIBONIDE,369254,2025-11-04 03:49:44,11,1.0,230.65,230.65,Querétaro,1156,LIBONIDE SOL NEBUL 0.250MG/2ML,México,222.1,0.0,222.1,222.1,,222.1
1102,492,7501300409669,CEFTREX IM C/DILUY AL,362697,2025-10-22 02:16:34,20,1.0,466.76,466.76,Querétaro,1612,CEFTREX INY IM 1 GR C/1,México,214.608,0.0417,214.697491536,214.697491536,,214.697491536
1102,492,7502209710115,LYSOMUCIL,366352,2025-10-29 03:24:47,11,1.0,217.49,217.49,Querétaro,1156,LYSOMUCIL 30 SOBRES 200MG,México,213.66,0.0,213.66,213.66,,213.66
1102,492,7501065095992,STRESSTABS 600 + ZINC,355172,2025-10-07 03:37:41,11,1.0,213.75,213.75,Querétaro,1156,STRESSTABS 600 C/ZINC 30 GRAG,México,211.55,0.0,211.55,211.55,,211.55
2343,1380,7501537103521,BRUNADOL TAB. 300/275 MG. CAJA C/10,365001,2025-10-27 02:18:24,10269,10.0,21.42,214.2,Querétaro,1309,BRUNADOL Tabletas - c/10,México,20.74,0.0,20.74,207.39999999999998,,207.39999999999998
1102,492,7501088504532,PEPSANE GEL,359479,2025-10-15 19:52:55,11,1.0,259.06,259.06,Querétaro,1156,PEPSANE GEL 14 SOB,México,206.05,0.0,206.05,206.05,,206.05
1102,492,785120754858,ATORLIP,369240,2025-11-04 03:28:35,11,5.0,53.86,269.3,Querétaro,1309,ATORLIP 40 Tabletas - c/10,México,40.48,0.0,40.48,202.39999999999998,,202.39999999999998
1102,492,7501300408938,TAPAZOL,362677,2025-10-22 01:27:26,11,1.0,220.0,220.0,Querétaro,1156,TAPAZOL 20 TABS 5MG,México,201.25,0.0,201.25,201.25,,201.25
2436,1380,7506499700696,ANGEL KIDS PATCH C/4 *PDP*,367013,2025-10-30 04:44:54,10269,2.0,94.05,188.1,Querétaro,1309,ANGEL KIDS PATCH Parches - c/4,México,93.12,0.0,93.12,186.24,,186.24
1102,492,7501165011410,LONOL,362667,2025-10-22 01:14:21,11,1.0,205.93,205.93,Querétaro,1156,LONOL CREMA 60GR,México,179.34,0.0,179.34,179.34,,179.34
2436,1380,7506499700702,ANGEL BABY PATCH C/4 *PDP*,367013,2025-10-30 04:44:54,10269,2.0,88.69,177.38,Querétaro,1309,ANGEL BABY PATCH Parches - c/4,México,87.8,0.0,87.8,175.6,,175.6
1102,492,7500435177443,VICK PRIMERA DEFENSA,366358,2025-10-29 03:33:05,11,1.0,181.05,181.05,Querétaro,1164,VICK PRIMERA DEFENSA 15ML,México,175.4706,0.0,175.4706,175.4706,,175.4706
1102,492,7501001258030,PEPTO BISMOL ANIS,359479,2025-10-15 19:52:55,11,2.0,92.92,185.84,Querétaro,1358,PEPTOBISMOL ANIS TAB MAS C/24 262 MG ANIS TAB MAS C/24 262 M,México,86.9,0.0455,86.93953950000001,173.87907900000002,,173.87907900000002
1102,492,7501088505836,TROFERIT FLOW,366358,2025-10-29 03:33:05,11,1.0,197.56,197.56,Querétaro,1156,TROFERIT FLOW 15 TAB 300MG,México,173.78,0.0,173.78,173.78,,173.78
2425,1380,7502275700409,"Cotonete COTTONI, Blister c/500",356323,2025-10-09 00:09:09,224,4.0,44.38,177.52,Querétaro,1309,APLICADORES DE ALGODON COTTONI Caja - c/500,México,43.02,0.0,43.02,172.08,,172.08
1102,492,7501318645295,CANESTEN V DUAL SUAVE,362640,2025-10-22 00:19:40,11,1.0,178.5,178.5,Querétaro,1156,CANESTEN V OVULOS DUAL,México,170.0,0.0,170.0,170.0,,170.0
1102,492,7501034655073,MUCOSOLVAN,359525,2025-10-15 21:28:51,11,1.0,165.9,165.9,Querétaro,1156,MUCOSOLVAN 12 HRS SOL 120ML,México,158.2,0.0,158.2,158.2,,158.2
1422,492,650240050398,ALLIVIAX,366264,2025-10-29 00:41:10,11,1.0,172.14,172.14,Querétaro,1164,ALLIVIAX 550MG TAB C/20,México,158.1835,0.0,158.1835,158.1835,,158.1835
1102,492,7501122963318,ESPAVEN ALC. MAST,354493,2025-10-06 03:03:43,20,1.0,178.89,178.89,Querétaro,1762,ESPAVEN ALC. 40/300/50MG TABS MAST. C/50 *GRM*,México,157.3715,0.0,157.3715,157.3715,,157.3715
1102,492,7501037907117,BISOLVON,362640,2025-10-22 00:19:40,11,1.0,166.6,166.6,Querétaro,1156,BISOLVON SOL ADTO 120ML,México,155.4,0.0,155.4,155.4,,155.4
2425,1380,7501298220918,SEDALMERCK C/20+4 COMPRIMIDOS 500/50/5 MG,354439,2025-10-05 23:31:10,10273,2.0,88.08,176.16,Querétaro,1156,SEDALMERCK 20+4 TABS 500MG,México,77.57,0.0,77.57,155.14,1.0,155.14
1478,782,736085410211,NAFAZOLINA 20MG/ML SOLUCION OFTALMICA NAZIL,366611,2025-10-29 17:42:46,11,2.0,80.93,161.86,Querétaro,1164,NAZIL CONTAMINACION GOTAS 15ML,México,76.9294,0.0,76.9294,153.8588,1.0,153.8588
1102,492,7501095452208,TEMPRA UVA,369261,2025-11-04 04:06:23,11,1.0,166.19,166.19,Querétaro,1156,TEMPRA MASTIC UVA 30TABS 160MG,México,152.46,0.0,152.46,152.46,,152.46
1102,492,7501298281209,SEDALMERCK,369261,2025-11-04 04:06:23,11,2.0,80.95,161.9,Querétaro,1153,SEDALMERCK C/20 TABS,México,76.0,0.0,76.0,152.0,,152.0
1102,492,7501070612320,TREDA,362677,2025-10-22 01:27:26,11,1.0,157.74,157.74,Querétaro,1156,TREDA SUSP 75ML,México,149.82,0.0,149.82,149.82,,149.82
1102,492,20800753050,PEPTO BISMOL ORIGINAL,354503,2025-10-06 03:17:14,11,1.0,163.14,163.14,Querétaro,1164,PEPTO BISMOL SUSP 236ML,México,149.0471,0.0,149.0471,149.0471,,149.0471
2434,1380,7502213042769,NEBSAL SALBUTAMOL SOLUCION 10 ML,357459,2025-10-11 22:13:58,20,4.0,57.68,230.72,Querétaro,1309,NEBSAL Solucion para nebulizar - 10 ml,México,35.94,0.0,35.94,143.76,,143.76
1478,782,7502216808362,ESOMEPRAZOL 40MG TABLETA ULTRA   LABORATORIOS,366611,2025-10-29 17:42:46,11,3.0,49.41,148.23,Querétaro,1150,ESOMEPRAZOL 7 TAB 40 MG,México,47.8355,-0.05,47.81158225,143.43474675,0.0,143.43474675
1102,492,7501125112881,PISACAINA,354503,2025-10-06 03:17:14,42,2.0,69.36,138.72,Querétaro,1309,PISACAINA 2% Solucion Inyectable - 50 ml,México,69.32,0.0,69.32,138.64,,138.64
1102,492,7501125122491,SODRIMAX,362677,2025-10-22 01:27:26,11,1.0,213.26,213.26,Querétaro,1164,SODRIMAX SOL OTICA 10 ML,México,137.1622,0.0,137.1622,137.1622,,137.1622
1102,492,7501008499139,IBEROGAST,359149,2025-10-15 04:59:04,11,1.0,141.5,141.5,Querétaro,1156,IBEROGAST SOLU 20 ML,México,133.0,0.0,133.0,133.0,,133.0
1102,492,7501299300787,DAFLOXEN,354493,2025-10-06 03:03:43,20,1.0,145.97,145.97,Querétaro,1612,DAFLOXEN 550 MG C/12 TABS,México,132.744,0.0417,132.799354248,132.799354248,,132.799354248
2343,1380,7501384505271,BROMURO DE PINAVERIO 100 MG. CAJA C/14 COMPRIMIDOS RECUBIERTOS,368575,2025-11-03 02:20:21,10269,6.0,22.09,132.54,Querétaro,1309,BROMURO DE PINAVERIO NEOLPHARMA Tabletas - c/14,México,22.05,0.0,22.05,132.3,,132.3
1478,782,7502216803978,NIFEDIPINO 30MG COMPRIMIDOS AVIVIA,366611,2025-10-29 17:42:46,20,3.0,84.25,252.75,Querétaro,1358,NIFEDIPINO C/30 CAPS. 30 MG.,México,41.48,0.0455,41.498873399999994,124.49662019999998,,124.49662019999998
1422,492,7501165002913,MELOX PLUS MTA,359124,2025-10-15 04:06:22,11,1.0,135.09,135.09,Querétaro,1156,MELOX PLUS MTA 50 TABS,México,124.26,0.0,124.26,124.26,,124.26
1102,492,7501125100123,SOLUCION CLORURO DE SODIO,355172,2025-10-07 03:37:41,11,4.0,47.51,190.04,Querétaro,1309,SOLUCION CS FLEXOVAL Solucion - 500 ml,México,30.67,0.0,30.67,122.68,,122.68
1102,492,7502009743856,LARITOL D,355195,2025-10-07 04:25:39,11,3.0,56.82,170.46,Querétaro,1309,LARITOL D Tabletas LP - c/10,México,40.48,0.0,40.48,121.44,,121.44
2425,1380,7501109760671,GQF KABUFLEN,361243,2025-10-19 22:35:35,24,10.0,13.06,130.6,Querétaro,1358,PARACETAMOL C/24 TABS. 650MG.,México,11.58,0.0455,11.5852689,115.85268900000001,,115.85268900000001
1422,492,7501165011434,MUCOANGIN,362689,2025-10-22 02:02:43,20,1.0,119.42,119.42,Querétaro,1156,MUCOANGIN 18 PAST 20 MG MENTA,México,111.78,0.0,111.78,111.78,,111.78
